date,水生根茎类,花叶类,花菜类,茄类,辣椒类,食用菌
2021-10-25,-0.04025650408,-1.28118128,-0.9395063123,-0.2056207024,-0.9191200996,-0.2066153803
2021-10-26,0.05480319455,-1.040323758,-1.00309735,-0.2544695223,-0.7625831042,-0.4011941934
2021-10-27,0.4834119617,-0.7013421073,-0.6522377328,0.1728704681,-0.7052568022,-0.6000953917
2021-10-28,0.1190200816,-0.781982592,-0.8103690616,-0.6398185704,-0.8120843585,-0.6840558733
2021-10-29,0.07342389144,-0.9566056789,-0.9484470712,0.4606288162,-1.108796781,-0.5281558546
2021-10-30,0.227422419,-0.3289223049,-0.9115550102,-0.2469420958,-1.394275653,-0.3821345215
2021-10-31,0.1234252172,-0.8678914039,-0.6081361514,-0.3437438863,-0.7331282444,-0.3797060129
2021-11-01,0.3826061557,-0.595508142,-0.1906837618,0.5035991055,-0.9025427467,-0.4663765562
2021-11-02,2.055559015,0.008354680009,1.36646105,0.9793061822,1.221367508,1.819216695
2021-11-03,1.214425187,-0.7796794619,-0.8215598403,-0.1650701323,-1.150620944,0.1127662823
2021-11-04,-0.007647422304,0.008244419962,1.782718514,2.003051662,1.35554026,2.01008043
2021-11-05,0.8827975181,-0.8766920207,-0.4688502106,0.2150472931,-0.7620654786,0.1439120962
2021-11-06,0.5246598147,-0.3822140826,-0.9863692047,0.1002633148,-0.9364284757,0.0977442045
2021-11-07,0.4590925465,-0.4459939345,-0.5362636782,0.2992142178,-0.3885786858,0.2224657108
2021-11-08,0.7986211848,-0.4898209604,-0.4322112549,0.4390066699,-0.7278690792,-0.0003191257871
2021-11-09,0.589484252,-1.033008112,-0.6275554148,-0.8439662936,-1.080680475,-0.1454462235
2021-11-10,1.485902476,-1.05540934,-0.2466538753,-0.7434844247,-0.6943955411,-0.2054793491
2021-11-11,0.5481669856,-1.072755179,-0.7527303647,-0.1697137648,-1.288688167,-0.2735999534
2021-11-12,0.4248783592,-1.67659657,-0.3131171477,0.2122098231,-1.519424931,-0.4045149404
2021-11-13,0.4104067588,-1.102196406,-0.8811204031,-0.111611489,-1.519123597,-0.7613838633
2021-11-14,0.2464132731,-1.061246842,-0.3593516531,-0.1136960298,-0.438295672,-0.4702900937
2021-11-15,0.2826745624,-1.208616439,-0.9254019023,-0.1811889473,-0.6525617725,-0.3233498768
2021-11-16,-0.03059321892,-1.043370604,-0.9759541933,-1.135652162,-0.9104467532,-0.5630352493
2021-11-17,0.3689441102,-1.605083264,-1.021020814,-0.1758842619,-0.8478308342,-0.706905686
2021-11-18,-0.2285505623,-1.757349439,-1.64072881,-0.7081380467,-1.813568129,-0.7637274339
2021-11-19,-0.7247721422,0.007558225148,-2.269080762,-0.7490233801,-1.992135336,-1.290652847
2021-11-20,0.04496514195,-0.7413788733,-1.464792414,0.6147728653,-1.233651213,-0.4313808096
2021-11-21,-1.247813464,0.007485123053,-1.510475822,-1.095918132,-1.25549209,-1.007751727
2021-11-22,0.2928219374,-1.469893963,-1.301457016,0.05537050354,-1.062832752,-0.6138481962
2021-11-23,-0.4845629283,-1.452446468,-1.658922044,-1.124954549,-1.401356532,-1.369634665
2021-11-24,0.2396550223,-1.794673815,-1.291886602,0.02925210112,-1.009144366,-0.920855973
2021-11-25,-0.2850455391,-1.543575388,-0.8921628286,-0.3028618639,-1.345323659,-0.6853934115
2021-11-26,0.4318625699,-1.892575719,-0.7681913858,-0.3347680777,-1.361787706,-0.8165756597
2021-11-27,1.465807082,-0.4612288069,0.811289333,0.01050134731,0.08733834527,0.2159079847
2021-11-28,1.642329361,-0.8966608118,-0.04030838993,0.2403412898,0.2658431544,0.5993107541
2021-11-29,1.064539337,-0.2160030273,-0.3418108464,0.1525368609,0.2454327466,-0.09693466329
2021-11-30,1.810069844,1.225760283,1.358355391,0.1987449101,1.533347097,1.339681117
2021-12-01,2.126486677,0.007170902115,1.262327595,0.9385482428,1.486214239,1.191699471
2021-12-02,1.864362624,0.007143521775,1.708544126,1.058172292,0.8162648898,0.8852823156
2021-12-03,1.347959367,0.007116776935,1.457420222,0.6739751227,1.415104457,2.01978757
2021-12-04,0.1343228622,-0.6665644509,-0.121781794,0.3023297859,-0.3783470073,0.3270406921
2021-12-05,0.09663189466,-1.071200547,-0.3356050458,0.7891541398,-0.1075073037,-0.4026559611
2021-12-06,-1.281224752,-1.215728905,-0.5708759135,-0.01197484241,-0.4427788997,-0.6957812515
2021-12-07,-0.7264512622,-1.163964916,-0.4818864015,-0.8130181413,-0.5764128446,-0.7889953799
2021-12-08,-0.5448805535,-0.9329373212,-0.9306737045,0.4567991749,-0.7951568332,-0.2935794315
2021-12-09,-0.1069786042,-0.914035607,-0.5417618755,0.5081612695,-1.284353502,-0.1271778238
2021-12-10,-0.4052327163,-1.197616982,-0.755366434,-0.01887608074,-1.045283572,-0.5014446398
2021-12-11,0.4466196659,-0.5828406752,-0.3876494105,-0.06624340372,-0.7743590359,-0.1192193095
2021-12-12,0.156045902,-0.9612669238,-0.7321729405,0.3076013517,-0.1615755518,-0.5100642179
2021-12-13,-0.5674983112,-1.163631396,0.04087780011,-1.239210007,-0.7004802791,0.1022211318
2021-12-14,-0.2647118667,-1.003686746,-0.9409441252,-0.7872424904,-0.686794549,0.440747504
2021-12-15,-2.473492976,-0.8517019507,-0.7733454706,0.0812015416,-0.7279575633,-0.106764071
2021-12-16,-0.06919933722,-0.6674080023,0.1363502006,-0.1261089152,-0.9871381888,-0.2650137191
2021-12-17,-0.30078854,-0.8993240407,0.02473025208,-0.4140688572,-0.6212449059,-0.3572704022
2021-12-18,-0.1823192307,-0.8914493641,-0.06643791282,-0.6237895784,-0.2952394651,-0.1216219743
2021-12-19,-0.2544462906,-0.7467719883,0.1552400265,-0.3412520941,-0.181299916,-0.02010461045
2021-12-20,-0.1275830387,-0.8886997896,-0.1643610739,-0.134070547,-0.09331259902,-0.1981698391
2021-12-21,-0.006622514519,-0.8519539708,-0.9448733855,-1.027823154,-0.5791061928,-0.2628211108
2021-12-22,-0.007709047058,-0.8423015592,-0.7392554259,-0.1662723045,-0.7208944029,-0.2155266646
2021-12-23,-0.2244432349,-0.5285651048,-0.1519998502,-0.130124963,-0.7759228008,-0.08376658072
2021-12-24,-0.3989034809,-0.8851408264,-0.2198118131,-0.3434211239,-0.142779324,-0.4078660522
2021-12-25,-0.4657600325,-0.5096387486,-0.3606422071,0.1131654763,-0.4941718537,-0.3287730404
2021-12-26,0.09689913253,-0.5169919487,-0.2220769171,-0.3748676316,-0.02601736812,-0.3640817625
2021-12-27,-0.3158252541,-0.9381397492,-0.269766889,-0.1604748443,-0.4203502878,-0.4960572539
2021-12-28,-0.3475240514,-0.9120126533,-0.2215240868,-0.8038519169,-0.283306287,-0.4165020088
2021-12-29,-0.2949106693,-1.141943197,-0.1483574913,-0.0852280712,-0.305505359,-0.8510282443
2021-12-30,-0.2887690792,-0.6849914988,-0.29847991,0.2625571474,-0.6452976769,-0.6387147988
2021-12-31,-0.283793735,-0.8434085218,0.7626523301,-0.06512268527,-0.2540184921,-0.4914364053
2022-01-01,-0.3351745567,-0.89055015,-0.3754579737,-0.01438234979,-0.7804871538,-0.7120994897
2022-01-02,-1.104794362,-1.04318871,-0.1013013081,-0.2498770008,-0.7982754831,-0.7913459304
2022-01-03,0.266181163,-0.6811161058,0.785948534,0.7909172211,0.1692563005,0.05467232705
2022-01-04,0.07126885134,-0.7363219262,0.7070843854,0.03542081287,-0.1832355243,0.09208512184
2022-01-05,-0.1968879566,-0.8426138048,0.2043823071,0.7296244048,0.2766521938,-0.3955759643
2022-01-06,-0.09238879872,-1.016684088,0.2861277453,-0.1473223507,0.03236928773,-0.3309470044
2022-01-07,-0.1593319281,-0.8382975815,-0.1917205112,0.01659642206,-0.328869807,-0.3159897864
2022-01-08,-0.1632174235,-0.7690692161,0.08345988032,-0.3874358769,-0.03303956508,-0.1575734387
2022-01-09,-0.1333547535,-0.5613256845,1.130034427,-0.1701576117,-0.08636506107,-0.363868819
2022-01-10,0.2275432042,-0.8975037166,1.001040544,-0.2828064766,-0.1193248625,-0.3918332323
2022-01-11,-0.0806404548,-0.5824026704,0.7904070444,-0.2838771493,0.2595610585,-0.4449127185
2022-01-12,0.1111603889,-0.6492549913,0.6064367194,1.05862451,0.3948719516,-0.07785811208
2022-01-13,-0.0143241942,-0.8496321522,0.17279242,1.333753916,-0.04329885422,-0.1953580968
2022-01-14,-0.4245399569,-1.097895534,-0.8797615716,-1.536100173,-0.03552632387,-0.9805089571
2022-01-15,-0.4806309139,-0.7885588545,-0.3821263647,-1.033031896,0.005448892458,-1.248003929
2022-01-16,-0.4299190086,-0.7338848816,0.2183423419,-0.3120181966,-0.1480907666,-1.014333196
2022-01-17,-0.2985101353,-0.6752079127,-0.366502106,-0.4733105732,-0.370109437,-1.131006191
2022-01-18,-0.2578588785,-0.7457410976,-1.24995772,-0.8918401712,-0.3829823829,-0.6668069216
2022-01-19,-0.1633385956,-0.6178467893,-0.9533635811,-1.009816544,-0.6167155347,-0.3548066727
2022-01-20,-0.1071122088,-0.810800542,-0.2713905487,-0.4110394121,-0.8371338912,-0.3987404003
2022-01-21,2.044228275,0.006433942101,1.440163574,1.33853187,-0.0003959621288,-0.2667003087
2022-01-22,0.05764394044,-0.2754842103,0.446148349,0.01606062262,0.1728740955,-0.1975069381
2022-01-23,0.02533495394,-0.4792270203,0.2258176698,-0.02160402988,0.08536969401,-0.4381707344
2022-01-24,-0.5759910846,-0.2708394559,-0.428144089,0.2232776852,0.126608496,0.3232904429
2022-01-25,0.1721387997,-0.2416003494,0.02162084748,-0.0228152333,0.07039155968,0.1599997899
2022-01-26,0.3257853763,-0.1587201502,0.05575632158,0.8940719331,0.05349059784,0.004351103633
2022-01-27,0.9120013664,-0.2236246704,0.5211173475,0.1935707367,0.02149036466,-0.2371496481
2022-01-28,1.247315251,-0.1771072651,0.1229077206,0.5465574752,0.6953121014,0.09281849813
2022-01-29,1.024792296,-0.1406482338,0.4940506535,1.319998218,0.9344135837,0.4665116445
2022-01-30,1.422936258,-0.1689782874,0.5802610215,1.451946942,1.083074414,0.3274300523
2022-01-31,-0.01505135441,0.006528569922,-3.042687459,-2.675632463,-0.0003517956491,-4.231618911
2022-02-01,0.3722869246,-0.7936239963,-0.3910126858,0.3726300082,-0.4319597403,-0.07926980469
2022-02-02,0.3434442286,-0.6139452814,0.3347543611,0.9368457423,0.03641193258,0.4507546112
2022-02-03,-1.139441053,-0.4307078101,-0.3149318939,1.29901248,0.1825232267,-0.2126602243
2022-02-04,-0.1474664842,-0.1434194179,-0.4847370157,0.4126176713,0.3327301826,-0.6987173088
2022-02-05,-0.01550595131,-0.3647928625,-0.1394224103,0.4142764484,-0.7596669002,-0.3646794477
2022-02-06,0.7447642012,-0.04782568136,-0.1342970581,0.4491548445,-0.1998768462,-0.1164801233
2022-02-07,-0.0516612136,-0.04983547916,0.5221659239,0.3449921741,0.002777091409,0.3097928714
2022-02-08,-0.4156909335,-0.03168135803,-0.06013061059,0.2486055783,-0.5071517654,-0.5775767158
2022-02-09,-0.7260713935,-0.3499079573,-0.5594745906,-0.05694534474,-0.7588950559,-0.7193017109
2022-02-10,-0.7644930224,-0.8030397934,-0.4865863087,-0.637367616,-0.7903840429,-0.970698187
2022-02-11,1.56118131,0.006871242387,0.9474148159,1.17940236,-0.0002868740327,1.328620294
2022-02-12,1.682417997,0.006920477427,1.601455673,1.000468843,1.371421937,1.220417963
2022-02-13,-0.218997451,-0.4977424541,0.1593034896,-0.1842093216,-0.8649952959,-0.3650096124
2022-02-14,-0.6008833116,-0.1477372078,0.7327071385,0.3740182223,-0.5469858819,-0.5561845222
2022-02-15,0.3534110444,-0.2888503199,0.2027276824,-0.1854043302,-0.5512184892,-0.3708580841
2022-02-16,-0.1926970235,-0.497408863,-0.1627815039,-0.09861121395,-0.5811321878,-1.385923185
2022-02-17,0.6307616215,-0.2841459469,0.1066282957,0.1479968522,-0.5178846734,-0.8013375308
2022-02-18,-0.495956268,-0.9823004989,-0.9785877317,-0.527382089,-0.1991730685,-1.007819772
2022-02-19,-0.5621229855,-0.7614623699,0.09021184456,-0.06677554304,-0.7554380363,-0.8972121069
2022-02-20,-0.3216109535,-0.5236371421,-0.04864807374,0.2788257333,-0.2791022279,-0.9595313567
2022-02-21,-0.1063407038,-0.5329016627,0.1106409334,-0.2601729647,-0.3707630064,-1.34685716
2022-02-22,0.05386393821,-0.4597083489,0.06712685769,0.2034607455,0.2335563219,-1.090484113
2022-02-23,-0.1735019298,-0.6016145258,0.338228498,0.02688996864,-0.3337894694,-1.180287445
2022-02-24,-0.1075659263,-0.6195420047,0.6269162268,-0.1630799844,-0.1539428615,-0.5000967954
2022-02-25,-0.1172349179,-0.6598807807,-0.658296537,-0.3266337698,-0.3264576776,-1.054742025
2022-02-26,-0.1801578326,-0.9954798846,-0.5865389192,-0.1947866945,-0.862614339,-1.155374257
2022-02-27,0.008138881319,-0.7164503599,-0.01695181037,0.06261796091,-0.3258794271,-1.021918707
2022-02-28,-0.01894979383,-0.8785230799,-0.2645110426,0.1736425826,-0.3063283514,-1.505246423
2022-03-01,-0.9569050959,-0.8147079993,0.2836065192,-0.1642853758,-0.3273130515,-0.9518726542
2022-03-02,0.1062209831,-0.5974864434,-0.2645935403,0.1155536399,0.03911816892,-0.9665490295
2022-03-03,0.7888533944,-0.8512217526,0.3497977684,-0.05624764421,-0.3671421567,-0.9849948867
2022-03-04,-0.2190375722,-0.6693039361,-0.2935713627,-0.4928362173,-0.1809452343,-0.8679674411
2022-03-05,0.277775352,-0.644004149,-0.3045297192,-0.4772388659,-0.4258815446,-0.9782949924
2022-03-06,0.07654305349,-0.3159984279,-0.2510389551,-0.1495583199,-0.6304178359,-0.8118315099
2022-03-07,0.01254669995,-0.8206485406,-3.168654439,-0.1230046886,-0.5915241406,-1.56705852
2022-03-08,-0.7350749063,-0.6010659962,-0.2941293993,-0.428185548,-0.09020573864,-1.09901991
2022-03-09,-0.1575843269,-0.5859597171,-0.2962027706,-0.09359214998,0.04009964922,-1.08010609
2022-03-10,0.4027734129,-0.3881219329,0.5313614649,-0.1231971668,-0.2330050209,-1.084659902
2022-03-11,-0.02502496638,-0.7487204812,-0.2991273574,-0.03014967393,-0.4343818467,-1.733173339
2022-03-12,0.3214954867,-0.4713539764,0.2607030016,-0.02659731866,-0.4454243852,-1.372190004
2022-03-13,-0.2582735878,-0.4608198902,0.3451027267,-0.144906685,-0.4226582273,-1.002654181
2022-03-14,0.0448344495,-0.391062357,-0.3544707287,0.01226226202,0.005982435017,-0.996144145
2022-03-15,0.1004924556,-0.156722777,-0.264151701,0.1765124477,-0.01148017772,-0.6502848875
2022-03-16,0.1095590912,-0.1641700755,-0.4465017263,0.2219072857,0.1685745937,-1.117743308
2022-03-17,0.7723636958,-0.2260669311,-0.4774442859,0.0687373121,-0.03140060091,-0.605051178
2022-03-18,-0.02970470866,-0.5461585511,-1.101828245,0.01467012833,-0.07055840941,-0.7935779007
2022-03-19,0.1461851811,-0.07583210577,-0.4372543722,0.02690481847,0.03247312529,-0.5237247454
2022-03-20,0.1864298956,-0.3100544458,-0.6591612292,0.2727631845,-0.2816012941,-0.4827155831
2022-03-21,0.3059349476,0.06167851943,-0.7249713661,0.7042041082,-0.2924223532,-0.6615137632
2022-03-22,0.9733068818,-0.01737530256,-0.08920127614,0.5840418508,0.07307373423,-0.1931901186
2022-03-23,0.2102806231,-0.5030479816,-1.015834674,0.457685644,0.2900978632,-0.5673943676
2022-03-24,0.7387916132,-0.1254005073,-0.7326077071,0.1459851588,-0.2161487689,-0.5657194285
2022-03-25,0.6252948221,-0.1201213527,-0.6316448321,0.1099579137,-0.1006023839,-0.05327859151
2022-03-26,0.253381029,-0.4203734856,-0.839660054,-0.08193030105,-0.227108754,-0.6298743275
2022-03-27,0.3272344617,-0.2167926345,-0.8408861553,0.3469112783,-0.1740931673,-0.9532705121
2022-03-28,0.183339152,-0.4440903349,-1.893010366,0.06429077925,-0.1174106674,-0.6101818994
2022-03-29,0.2280587352,-0.4360890367,-3.245822292,0.1265758643,-0.06357467296,-0.2490956026
2022-03-30,1.017825848,-0.5584532622,0.3284627379,0.2107326968,0.2865672972,-0.5255013659
2022-03-31,1.258645187,-0.4184848983,0.3106311465,-0.5108543272,-0.2081480417,-0.2878158645
2022-04-01,0.1708581888,-0.3578478074,-0.3549616596,-0.09493475852,0.06265961146,-0.7686617078
2022-04-02,0.09866152818,-0.3756280016,-0.4778561076,-0.3192419272,-0.4947491655,-0.8457466413
2022-04-03,0.1421772444,-0.5240175682,-0.5045769376,-0.07581039004,-0.2459089561,-0.4138631774
2022-04-04,0.6601703582,-0.03378817753,-0.08147820462,0.2372985624,0.2329175559,-0.04630746196
2022-04-05,0.1112034972,-0.2630458165,-0.5258115595,-0.1614142577,-1.151068653,-0.395387985
2022-04-06,0.3482115552,0.1893516147,0.1941905775,0.7564653321,-0.1592135468,-0.1841131583
2022-04-07,-0.02012346027,-0.4128141328,-0.4616484264,0.3181744713,-0.6972663561,-0.7499512733
2022-04-08,-0.6164770019,-0.5947412464,-0.911505136,-0.301891408,-0.6341986934,-0.7404143844
2022-04-09,-0.8968610943,-0.2023531324,-0.707416482,0.2748525288,0.389040103,-0.1337155134
2022-04-10,-0.1309392099,0.1697493533,-1.064001378,0.2663060735,0.2252162368,-0.3865181546
2022-04-11,-1.603823845,-0.4738976512,-0.8942379938,-0.3325893316,-0.02989625114,-0.9367180972
2022-04-12,0.0212239431,-0.1696785818,-0.7257986719,0.7737412625,0.3240510539,-0.4754679252
2022-04-13,-0.2111390246,-0.1958131852,-0.6674808544,0.7685690867,0.4436132963,-0.1622707727
2022-04-14,-0.2930027623,0.1404228474,-0.7473448426,0.2960583699,0.1657909959,-0.2864917722
2022-04-15,-0.2959812566,-0.2084417596,-0.6787646967,0.3197945,0.06961395666,0.01842696814
2022-04-16,-0.1019187053,-0.3013592192,-0.6447964311,0.3707160821,-0.09572956299,-0.582678146
2022-04-17,-0.4778414985,-0.2882093074,-0.4217931515,0.7821816087,0.05392949829,-0.1013517936
2022-04-18,-1.207340126,-0.2944095374,-0.3378170586,0.2383818308,-0.1636602035,-0.1581454723
2022-04-19,-0.6017705816,-0.2818559421,-0.4463188617,0.2163947622,-0.1477084,-0.0183826029
2022-04-20,-0.8350248402,-0.3306171054,-0.5569709642,0.4799939359,-0.08312397268,-0.1135039359
2022-04-21,-0.6846309084,-0.32959422,-0.8774050266,-0.6883833852,-0.04702679491,0.05853958006
2022-04-22,-0.6574489531,-0.6440201665,-0.5416579702,-0.07154910746,-0.08726381138,-0.6191915187
2022-04-23,-0.01157822522,-0.6754181332,-0.3283577174,-0.1412905611,-0.07183064251,-0.6222248257
2022-04-24,-1.048896339,-0.8231605765,-0.9820580171,-0.8128010928,-0.4551849444,-0.5849658299
2022-04-25,-0.4241696661,-0.2523504332,-0.2858793123,0.1102699675,0.5917466267,0.2342719455
2022-04-26,-0.1402079894,-0.3873379959,-0.5563724692,0.09318761223,0.2356179569,-0.4874102771
2022-04-27,-0.8341871938,-0.5103380624,-0.5161988191,0.2063165086,0.2269345052,-0.1873886059
2022-04-28,-0.499877183,-0.02440837791,-0.3424262699,0.02824596653,0.4566588946,-0.4492061846
2022-04-29,-0.4868524831,-0.2957501907,-0.1655658024,0.2758804624,0.2534396273,-0.4132436432
2022-04-30,-0.4590398825,-0.05194535673,0.04966728029,-0.125433589,0.1001234212,-0.3710155639
2022-05-01,-0.5293786385,-0.2181481441,-0.5831784756,0.323525009,-0.5985044975,-0.568555319
2022-05-02,-0.3210339005,-0.2867298741,-0.1819665069,0.6481190086,-0.1323687789,0.291703641
2022-05-03,-1.152567434,-0.8657074327,0.2743434979,0.7428157315,-0.1588297413,-0.61940324
2022-05-04,0.06679041261,-0.4388074484,-0.0534759539,0.8830838817,-0.0512125523,-0.3585751059
2022-05-05,-1.198362253,-0.3006304303,-0.05778303604,0.3834074259,-0.5526634519,-0.6138235944
2022-05-06,-0.7413075097,-0.397833396,-0.001480466643,0.3898058615,-0.146672019,-0.3852038866
2022-05-07,-0.7115140606,-0.6266548457,-0.30191374,0.0392120017,-0.1615305414,-0.3947429568
2022-05-08,-0.6520220342,-0.3340724977,0.2794523354,0.3546049637,-0.04350324678,-0.1849889369
2022-05-09,-0.698150632,-0.3873075847,0.4585476935,0.5609459523,-0.09518503668,0.2550012538
2022-05-10,-0.2283464914,-0.366337861,0.2937102436,-0.463378565,-0.1451081705,-0.9607895312
2022-05-11,-0.8598765252,-0.7283241394,-0.001425186148,-0.01553639122,-0.2979769672,-0.2748498838
2022-05-12,0.1158948314,-0.4890344964,0.5791773243,0.1037860722,-0.318896498,-0.11003061
2022-05-13,-1.353665413,-0.3456096556,-0.0734707724,0.5849632775,-0.08591970075,-0.08784622258
2022-05-14,-0.08907907357,-0.3698830632,0.2604737377,0.3132847127,0.0316996853,-0.4598158219
2022-05-15,-0.2864529596,-0.3848803521,0.08787224795,0.3134390209,-0.4134281249,-0.49137403
2022-05-16,-0.05301459164,-0.6146237707,0.03878837008,0.3133480529,-0.5845580625,-0.4980298999
2022-05-17,-0.8876114634,-0.7387672343,0.06675450235,0.2882570417,-0.4185357172,-0.5171970326
2022-05-18,-1.412046754,-0.4291009154,-0.008849348875,0.4499962625,-0.4725128263,-0.3417913385
2022-05-19,-0.3276279651,-0.222719178,-0.03349016498,0.2790921474,-0.6862929538,-0.5436290908
2022-05-20,-0.6476408933,-0.4193453957,-0.06682177188,-0.03368538312,-0.4412492581,-0.646954329
2022-05-21,-0.3382232919,-0.08587031741,-0.07782769223,0.2553922191,-0.3587202768,-0.1353046685
2022-05-22,-0.351818895,-0.1466876668,-0.06385374442,0.04643512023,-0.9990119324,-0.897100439
2022-05-23,-0.7023599952,-0.3846848316,-0.3990203849,-0.03473478318,-0.6061783198,-1.790474225
2022-05-24,-0.2413197836,-0.009980097424,0.5210271735,0.7088848259,-0.4769853846,-0.4627045868
2022-05-25,-0.2267858288,-0.3845030347,0.1832973826,0.324143395,-0.6868666336,-0.5112813264
2022-05-26,-0.01974574553,-0.4092488581,0.009191751263,0.6293785893,-0.5396343975,-0.1382857601
2022-05-27,-0.2042158985,-0.6369961596,-0.4098437131,0.512534199,-0.5141231794,-0.1450554607
2022-05-28,-0.1797935943,-0.07916131318,-0.03439190462,0.5778453653,-0.5145359824,0.09745204279
2022-05-29,-0.1654224024,-0.03236255849,0.3304097893,0.7559546032,-0.5125039989,-0.3179414809
2022-05-30,0.4824878969,-0.3584662453,0.6685850499,0.141499468,-0.5093606434,-0.336409985
2022-05-31,0.3125873599,-0.4782577585,-0.03985246834,-0.008910953097,-0.3416423473,0.4480851608
2022-06-01,-0.1086137065,-0.4795789889,-0.004544060462,0.1493844698,-0.4513412523,0.2136128769
2022-06-02,0.6720659105,-0.2402115921,0.009372317574,0.4107648677,-0.4326624837,0.05372087776
2022-06-03,0.02411633493,0.2663627135,0.2763267118,1.218364999,-0.07049477008,0.5310352772
2022-06-04,-0.9674091382,-0.4499745832,-0.6533877523,0.3275423788,-0.7964511983,-0.5904957324
2022-06-05,-0.196302999,-0.6545094542,-0.4394129731,0.3091275827,-0.9073644078,-0.1488600333
2022-06-06,-0.1053352111,-0.2943081976,0.06822578899,0.5418112048,-0.3698284813,-0.01260176684
2022-06-07,-0.2270068966,-0.1782326089,0.5745090795,0.116926359,-0.4239007308,0.224681998
2022-06-08,0.173388395,-0.167611333,0.3573187206,0.2723311922,-0.414879793,0.03316097876
2022-06-09,-0.1454308058,0.8969424766,0.3219917689,0.6169765616,-0.297093834,0.002358059642
2022-06-10,-0.05525265688,-0.1367373346,0.175207101,0.5035867903,-0.6161011242,-0.03213789201
2022-06-11,-0.1617017411,0.09353879757,0.3575862578,0.4452571083,-0.4227042791,0.06963704026
2022-06-12,-0.1270956493,-0.1388053879,0.1542964982,0.2416403719,-0.2802668925,-0.008770746021
2022-06-13,-0.4632257762,-0.1307631125,0.1903193178,0.3284830246,-0.7181050364,-0.1602471978
2022-06-14,0.596765148,-0.1390490325,0.2429625153,0.0009905578086,-0.8155639307,-0.6519316536
2022-06-15,-0.449715268,-0.1792500546,0.07698936089,0.7172724214,-0.3790450337,0.3570983604
2022-06-16,0.02312737827,-0.06095768856,0.2188990847,0.5675316897,-0.1360508149,0.1218542071
2022-06-17,-0.3227123871,-0.04067919682,0.2338352455,0.3222246432,-0.3338804863,0.3836840539
2022-06-18,0.3650939786,-0.04253172564,0.01453631317,0.1141788921,-0.04766356649,0.3553842242
2022-06-19,0.5379130377,-0.02639396296,0.5379772391,0.3076867583,-0.251122557,0.1313723604
2022-06-20,0.3133897636,-0.001699706379,0.2751444827,-0.1804448193,-0.1989209841,0.3099678762
2022-06-21,-0.663084673,-0.1413219001,-0.006845983788,0.3031920963,-0.6793421993,0.1385403248
2022-06-22,-0.1293405296,-0.341479962,0.2388619856,-0.2642203067,-0.7286144748,-0.164793182
2022-06-23,-0.4217826282,-0.4153559267,-0.2595969169,-0.2609936866,-0.7498149492,2.210170473e-05
2022-06-24,1.321663282,0.01512552534,0.3958290727,0.3273800381,-0.2999759214,0.2577510469
2022-06-25,1.13899832,0.2001665158,0.01976094582,0.4122274432,-0.2328119691,0.5961882777
2022-06-26,0.9126808676,0.07142518906,0.6478357556,0.03917976235,-0.7929993888,0.1869374962
2022-06-27,0.154276933,-0.2079796409,-0.06035069376,0.3222268357,-0.7016519633,-0.1049510101
2022-06-28,0.6511895368,0.0917655158,0.1969000377,-0.2512582164,-0.5487158684,0.3328463205
2022-06-29,0.4753683707,0.2023466905,0.4736289453,0.593154244,-0.8799811067,0.4833756812
2022-06-30,0.2933047664,0.1386173677,0.7495686182,-0.0524116103,-0.5477132566,0.3257455383
2022-07-01,1.24478117,0.003428151757,-0.0009566249904,8.173831374e-05,-0.000924818265,0.03157389805
2022-07-02,-0.01934615743,0.003316939422,-0.0009491980339,7.98700937e-05,-0.0009284752398,0.07097849994
2022-07-03,-0.01924414194,0.003206657532,-0.0009418344014,7.803565133e-05,-0.0009320351047,-0.05654760282
2022-07-04,-0.01914167676,0.00309730302,-0.0009345336454,7.623443501e-05,-0.000935499302,0.2897167875
2022-07-05,-0.01903878811,-0.0002908392482,-0.0009272952894,7.446589849e-05,-0.0002008662243,0.4442406425
2022-07-06,-0.01893550179,0.002881363581,-0.0009201188314,7.272950305e-05,-0.001101120338,0.1596021126
2022-07-07,-0.01883184319,0.00277477229,0.6661499445,7.10247176e-05,-0.0009453325697,-0.1369351149
2022-07-08,-0.01872783727,0.007107010134,-0.0009059495923,6.93510181e-05,-0.0009484288652,0.3902667978
2022-07-09,-0.01862350855,0.002564330397,-0.0008989558451,6.770788701e-05,-0.0009514369552,0.4699404406
2022-07-10,-0.0185188811,0.002460473294,-0.0008920220082,6.609481269e-05,-0.0009543583618,0.6310538642
2022-07-11,-0.01841397852,0.002357521098,-0.0008851475473,6.451128903e-05,-0.0009571946073,0.5770200266
2022-07-12,-0.01830882395,0.002255470583,-0.0008783319182,6.2956815e-05,-0.0009599472119,0.07884721739
2022-07-13,-0.01820344004,0.002154318541,-0.000871574601,6.143089427e-05,-0.0009626175553,1.314410131e-05
2022-07-14,-0.01809784896,0.002054061789,-0.0008648750608,5.993303489e-05,-0.0009652064679,1.275728727e-05
2022-07-15,-0.01799207239,0.001954697178,-0.0008582327385,5.846274903e-05,-0.000967714639,1.237591705e-05
2022-07-16,-0.01788613149,0.001856221595,-0.0008516470543,5.701955269e-05,-0.0009701427518,1.199993862e-05
2022-07-17,-0.01778004694,0.001758631967,-0.0008451174106,5.56029655e-05,-0.0009724914813,1.162929945e-05
2022-07-18,-0.01767383886,0.001661925272,-0.0008386431947,5.421251054e-05,-0.0009747614927,1.126394672e-05
