date,sku_code,sku_name,category_name,sales_qty_kg,log_sales,trend,seasonal_7,seasonal_365,residual
2021-11-14,102900011016701,芜湖青椒(1),辣椒类,29.229,3.408801729,2.578293586,0.3025165594,-0.8672893656,1.395280949
2021-11-15,102900011016701,芜湖青椒(1),辣椒类,23.385,3.193968189,2.579060559,0.0226343816,-0.8151142398,1.407387489
2021-11-16,102900011016701,芜湖青椒(1),辣椒类,15.864,2.825181172,2.579842731,-0.1103389973,-0.8028188692,1.158496308
2021-11-17,102900011016701,芜湖青椒(1),辣椒类,15.332,2.793126373,2.580640034,-0.09874473983,-0.8240566237,1.135287703
2021-11-18,102900011016701,芜湖青椒(1),辣椒类,8.934,2.295963217,2.581452355,-0.1523924776,-0.4664390103,0.3333423496
2021-11-19,102900011016701,芜湖青椒(1),辣椒类,13.934,2.703640493,2.582279546,-0.1523677338,-0.202926859,0.4766555392
2021-11-20,102900011016701,芜湖青椒(1),辣椒类,22.621,3.162136147,2.583121425,0.1869160251,-0.5669004465,0.958999143
2021-11-21,102900011016701,芜湖青椒(1),辣椒类,17.085,2.895082865,2.583977782,0.2682693447,0.01471227266,0.02812346656
2021-11-22,102900011016701,芜湖青椒(1),辣椒类,15.301,2.791226456,2.584848378,0.06956402252,-1.066062,1.202876055
2021-11-23,102900011016701,芜湖青椒(1),辣椒类,13.112,2.647025499,2.585732958,-0.1367217676,-0.976685436,1.174699745
2021-11-24,102900011016701,芜湖青椒(1),辣椒类,13.125,2.647946277,2.586631243,-0.1210090822,-0.8258541473,1.008178263
2021-11-25,102900011016701,芜湖青椒(1),辣椒类,12.127,2.574671178,2.587542943,-0.1336630734,-1.013105176,1.133896484
2021-11-26,102900011016701,芜湖青椒(1),辣椒类,8.971,2.29968088,2.588467754,-0.1427011712,-0.9712013081,0.8251156052
2021-11-27,102900011016701,芜湖青椒(1),辣椒类,26.175,3.302297433,2.589405361,0.2288325752,-2.146170754,2.630230251
2021-11-28,102900011016701,芜湖青椒(1),辣椒类,18.257,2.957874631,2.590355444,0.2359291002,-1.625443866,1.757033953
2021-11-29,102900011016701,芜湖青椒(1),辣椒类,14.365,2.732092196,2.591317676,0.1209239817,-1.757581579,1.777432117
2021-11-30,102900011016701,芜湖青椒(1),辣椒类,26.219,3.303915259,2.592291729,-0.1664453744,-2.582507277,3.460576182
2021-12-01,102900011016701,芜湖青椒(1),辣椒类,20.724,3.07841764,2.593277271,-0.1458645226,-2.584298196,3.215303088
2021-12-02,102900011016701,芜湖青椒(1),辣椒类,15.584,2.808438375,2.594273973,-0.1696492753,-2.689573911,3.073387589
2021-12-03,102900011016701,芜湖青椒(1),辣椒类,17.576,2.921870425,2.595281504,-0.1238926325,-2.832902586,3.28338414
2021-12-04,102900011016701,芜湖青椒(1),辣椒类,26.95,3.3304172,2.596299539,0.2763917634,-2.83625263,3.293978527
2021-12-05,102900011016701,芜湖青椒(1),辣椒类,24.75,3.248434627,2.597327756,0.2490422921,-0.7946440287,1.196708608
2021-12-06,102900011016701,芜湖青椒(1),辣椒类,27.765,3.35915937,2.598365836,0.07093084004,-0.5380033076,1.227866002
2021-12-07,102900011016701,芜湖青椒(1),辣椒类,19.398,3.015436857,2.599413466,-0.1979604339,-0.690215553,1.304199378
2021-12-08,102900011016701,芜湖青椒(1),辣椒类,18.784,2.98487353,2.600470341,-0.1825574724,-0.7875724743,1.354533136
2021-12-09,102900011016701,芜湖青椒(1),辣椒类,15.443,2.799899855,2.601536159,-0.08080087123,-1.077423713,1.35658828
2021-12-10,102900011016701,芜湖青椒(1),辣椒类,18.371,2.963777102,2.602610628,-0.1139704436,-0.8824740747,1.357610993
2021-12-11,102900011016701,芜湖青椒(1),辣椒类,29.256,3.409694512,2.603693461,0.3226319435,-0.8299116677,1.313280775
2021-12-12,102900011016701,芜湖青椒(1),辣椒类,32.78,3.519868911,2.604784379,0.2438911431,-1.149987195,1.821180585
2021-12-13,102900011016701,芜湖青椒(1),辣椒类,27.989,3.366916448,2.60588311,0.02086063113,-0.8557028846,1.595875591
2021-12-14,102900011016701,芜湖青椒(1),辣椒类,18.416,2.966097468,2.606989391,-0.2252524543,-1.045614184,1.629974716
2021-12-15,102900011016701,芜湖青椒(1),辣椒类,23.307,3.190764375,2.608102966,-0.2179508351,-0.9088016189,1.709413863
2021-12-16,102900011016701,芜湖青椒(1),辣椒类,24.769,3.249172219,2.609223584,-0.05638293944,-0.9882616001,1.684593175
2021-12-17,102900011016701,芜湖青椒(1),辣椒类,24.426,3.235772273,2.610351005,-0.09525638493,-0.9592646117,1.679942264
2021-12-18,102900011016701,芜湖青椒(1),辣椒类,21.33,3.105931066,2.611484995,0.3789681404,-1.026548944,1.142026875
2021-12-19,102900011016701,芜湖青椒(1),辣椒类,46.598,3.862790744,2.612625326,0.2574774591,-0.9895977093,1.982285668
2021-12-20,102900011016701,芜湖青椒(1),辣椒类,21.321,3.105527939,2.613771778,-0.03039360174,-1.11939048,1.641540244
2021-12-21,102900011016701,芜湖青椒(1),辣椒类,20.035,3.046187717,2.614924137,-0.2625915839,-0.9106804069,1.60453557
2021-12-22,102900011016701,芜湖青椒(1),辣椒类,12.258,2.584601144,2.616082198,-0.2684813124,-0.9838662661,1.220866524
2021-12-23,102900011016701,芜湖青椒(1),辣椒类,12.814,2.625682571,2.617245759,-0.03916733396,-1.019301467,1.066905612
2021-12-24,102900011016701,芜湖青椒(1),辣椒类,33.907,3.552687382,2.618414626,-0.02939856478,-1.14052461,2.10419593
2021-12-25,102900011016701,芜湖青椒(1),辣椒类,39.512,3.701598227,2.61958861,0.4280152408,-0.9227643154,1.576758691
2021-12-26,102900011016701,芜湖青椒(1),辣椒类,43.32,3.791436042,2.620767528,0.2771797513,-0.9314373184,1.824926081
2021-12-27,102900011016701,芜湖青椒(1),辣椒类,24.108,3.22318652,2.621951203,-0.08661633567,-0.8549677289,1.542819382
2021-12-28,102900011016701,芜湖青椒(1),辣椒类,22.869,3.172580546,2.623139463,-0.3157144373,-0.893919843,1.759075363
2021-12-29,102900011016701,芜湖青椒(1),辣椒类,14.901,2.766382,2.62433214,-0.3124422334,-1.067581428,1.522073522
2021-12-30,102900011016701,芜湖青椒(1),辣椒类,14.334,2.730072585,2.625529071,-0.02685457769,-0.958181636,1.089579728
2021-12-31,102900011016701,芜湖青椒(1),辣椒类,25.494,3.276918292,2.626730098,0.02910715271,-0.9463775086,1.56745855
2022-01-01,102900011016701,芜湖青椒(1),辣椒类,28.522,3.385135748,2.627935065,0.5129825803,-1.058886166,1.303104269
2022-01-02,102900011016701,芜湖青椒(1),辣椒类,19.704,3.030326918,2.629143822,0.276133398,-1.070741449,1.195791148
2022-01-03,102900011016701,芜湖青椒(1),辣椒类,45.429,3.837924264,2.63035622,-0.1420945949,-1.168596604,2.518259243
2022-01-04,102900011016701,芜湖青椒(1),辣椒类,34.406,3.566881297,2.631572115,-0.3683677402,-1.011265405,2.314942327
2022-01-05,102900011016701,芜湖青椒(1),辣椒类,40.488,3.725404229,2.632791365,-0.3425955603,-1.184876004,2.620084429
2022-01-06,102900011016701,芜湖青椒(1),辣椒类,45.039,3.829488863,2.634013829,-0.03118243168,-1.16266394,2.389321405
2022-01-07,102900011016701,芜湖青椒(1),辣椒类,25.769,3.287244502,2.635239371,0.08798968341,-1.270552763,1.83456821
2022-01-08,102900011016701,芜湖青椒(1),辣椒类,36.886,3.634581651,2.636467855,0.609271208,-1.200843889,1.589686476
2022-01-09,102900011016701,芜湖青椒(1),辣椒类,44.05,3.807772984,2.637699147,0.262919893,-1.235749961,2.142903904
2022-01-10,102900011016701,芜湖青椒(1),辣椒类,32.11,3.499835352,2.638933114,-0.1976035959,-1.017888925,2.076394758
2022-01-11,102900011016701,芜湖青椒(1),辣椒类,52.645,3.982388268,2.640169625,-0.4200076502,-1.003242546,2.765468839
2022-01-12,102900011016701,芜湖青椒(1),辣椒类,52.472,3.979158152,2.641408548,-0.3940371026,-1.02587658,2.757663288
2022-01-13,102900011016701,芜湖青椒(1),辣椒类,41.841,3.757495588,2.642649753,-0.04445049647,-1.153227988,2.312524319
2022-01-14,102900011016701,芜湖青椒(1),辣椒类,40.427,3.723932842,2.64389311,0.1372608185,-1.04301041,1.985789324
2022-01-15,102900011016701,芜湖青椒(1),辣椒类,55.912,4.041506215,2.645138488,0.7032124608,-1.266380326,1.959535592
2022-01-16,102900011016701,芜湖青椒(1),辣椒类,43.579,3.797262896,2.646385757,0.3302458372,-1.175878823,1.996510125
2022-01-17,102900011016701,芜湖青椒(1),辣椒类,17.561,2.921062605,2.647634784,-0.2598252913,-1.246427589,1.779680701
2022-01-18,102900011016701,芜湖青椒(1),辣椒类,31.738,3.488536483,2.648885439,-0.4755447918,-0.5300774194,1.845273255
2022-01-19,102900011016701,芜湖青椒(1),辣椒类,28.457,3.382931573,2.650137587,-0.4545088604,-0.395806414,1.58310926
2022-01-20,102900011016701,芜湖青椒(1),辣椒类,45.808,3.846054128,2.651391094,-0.06374305199,-0.1860948834,1.44450097
2022-01-21,102900011016701,芜湖青椒(1),辣椒类,38.685,3.680973283,2.652645822,0.1784636703,-2.965431932,3.815295722
2022-01-22,102900011016701,芜湖青椒(1),辣椒类,46.998,3.871159343,2.653901631,0.8057666355,-1.648043196,2.059534273
2022-01-23,102900011016701,芜湖青椒(1),辣椒类,64.573,4.183164026,2.655158374,0.3753913566,-1.012396785,2.165011081
2022-01-24,102900011016701,芜湖青椒(1),辣椒类,53.397,3.996309005,2.656415899,-0.3059696448,-0.5945634181,2.240426169
2022-01-25,102900011016701,芜湖青椒(1),辣椒类,42.607,3.775217688,2.657674054,-0.5312191615,-0.6307640524,2.279526847
2022-01-26,102900011016701,芜湖青椒(1),辣椒类,44.472,3.817096752,2.658932685,-0.4944882076,-0.7347370168,2.387389292
2022-01-27,102900011016701,芜湖青椒(1),辣椒类,57.236,4.06450372,2.660191632,-0.08714694548,-0.6190930712,2.110552105
2022-01-28,102900011016701,芜湖青椒(1),辣椒类,86.352,4.469945933,2.661450736,0.06413172411,-1.057219112,2.801582585
2022-01-29,102900011016701,芜湖青椒(1),辣椒类,146.512,4.993909528,2.662709833,0.9420773993,-1.100874382,2.489996679
2022-01-30,102900011016701,芜湖青椒(1),辣椒类,185.982,5.231012356,2.663968754,0.3897882211,-0.9902056777,3.167461058
2022-01-31,102900011016701,芜湖青椒(1),辣椒类,0,0,2.665227327,-0.1460049046,-1.148284356,-1.370938066
2022-02-01,102900011016701,芜湖青椒(1),辣椒类,21.147,3.097702047,2.666485375,-0.5408757185,-1.060811995,2.032904386
2022-02-02,102900011016701,芜湖青椒(1),辣椒类,44.895,3.826356179,2.667742716,-0.5415580915,-1.02666204,2.726833594
2022-02-03,102900011016701,芜湖青椒(1),辣椒类,52.949,3.988039156,2.668999163,-0.09806989269,-0.9817605669,2.398870452
2022-02-04,102900011016701,芜湖青椒(1),辣椒类,73.108,4.305523489,2.670254523,0.05066164174,-1.012702777,2.597310101
2022-02-05,102900011016701,芜湖青椒(1),辣椒类,14.64,2.749831735,2.671508596,0.7515889112,-1.136793342,0.4635275705
2022-02-06,102900011016701,芜湖青椒(1),辣椒类,33.898,3.552429521,2.672761176,0.441507825,-1.445512772,1.883673291
2022-02-07,102900011016701,芜湖青椒(1),辣椒类,20.153,3.051781739,2.674012052,0.007142975552,-1.187632544,1.558259256
2022-02-08,102900011016701,芜湖青椒(1),辣椒类,15.654,2.812650428,2.675261001,-0.5173306784,1.283692312,-0.6289722072
2022-02-09,102900011016701,芜湖青椒(1),辣椒类,17.438,2.914413752,2.676507798,-0.6266267355,1.658549048,-0.794016358
2022-02-10,102900011016701,芜湖青椒(1),辣椒类,33.137,3.53038184,2.677752206,-0.130990943,1.705747129,-0.7221265516
2022-02-11,102900011016701,芜湖青椒(1),辣椒类,21.915,3.131791718,2.678993978,0.03537679898,-1.196856055,1.614276995
2022-02-12,102900011016701,芜湖青椒(1),辣椒类,11.646,2.53734096,2.680232862,0.6336964612,-1.142198704,0.3656103406
2022-02-13,102900011016701,芜湖青椒(1),辣椒类,25.47,3.276012016,2.68146859,0.4700494666,0.6564747539,-0.5319807945
2022-02-14,102900011016701,芜湖青椒(1),辣椒类,21.898,3.131049571,2.682700889,0.1191032345,0.7177303042,-0.3884848571
2022-02-15,102900011016701,芜湖青椒(1),辣椒类,11.459,2.522443253,2.683929471,-0.5207283474,1.011776641,-0.6525345107
2022-02-16,102900011016701,芜湖青椒(1),辣椒类,22.199,3.144109174,2.685154038,-0.4476472458,0.986434219,-0.07983183677
2022-02-17,102900011016701,芜湖青椒(1),辣椒类,15.236,2.787230999,2.686374279,-0.2335048272,0.9861308518,-0.6517693045
2022-02-18,102900011016701,芜湖青椒(1),辣椒类,23.139,3.18382879,2.68758987,-0.03617328039,0.7213891217,-0.1889769218
2022-02-19,102900011016701,芜湖青椒(1),辣椒类,18.24,2.956991445,2.688800475,0.5527893237,0.807238856,-1.091837209
2022-02-20,102900011016701,芜湖青椒(1),辣椒类,34.333,3.564817371,2.69000574,0.4787213964,0.7693451888,-0.3732549537
2022-02-21,102900011016701,芜湖青椒(1),辣椒类,20.123,3.050362494,2.691205299,0.2380093441,0.6564213638,-0.535273513
2022-02-22,102900011016701,芜湖青椒(1),辣椒类,31.157,3.470630156,2.692398769,-0.5290412852,0.6766881296,0.6305845425
2022-02-23,102900011016701,芜湖青椒(1),辣椒类,0,0,2.693585751,-0.3463200951,-2.335515763,-0.01174989335
2022-02-24,102900011016701,芜湖青椒(1),辣椒类,20.208,3.054378469,2.694765827,-0.3287903329,0.6967492831,-0.008346308508
2022-02-25,102900011016701,芜湖青椒(1),辣椒类,23.868,3.213581836,2.695938563,-0.0461136678,0.7786942376,-0.2149372965
2022-02-26,102900011016701,芜湖青椒(1),辣椒类,41.639,3.752769327,2.697103505,0.4245313917,0.7378954458,-0.106761015
2022-02-27,102900011016701,芜湖青椒(1),辣椒类,38.889,3.686100597,2.698260179,0.4838653864,0.6568644772,-0.1528894463
2022-02-28,102900011016701,芜湖青椒(1),辣椒类,25.514,3.277672895,2.699408092,0.3799834837,0.3605116131,-0.1622302934
2022-03-01,102900011016701,芜湖青椒(1),辣椒类,21.862,3.129476144,2.700546728,-0.5219051925,0.4956090494,0.4552255592
2022-03-02,102900011016701,芜湖青椒(1),辣椒类,18.004,2.944649483,2.701675548,-0.251602739,0.39682027,0.09775640455
2022-03-03,102900011016701,芜湖青椒(1),辣椒类,21.329,3.105886282,2.702793991,-0.4093187763,0.4094157475,0.4029953195
2022-03-04,102900011016701,芜湖青椒(1),辣椒类,13.886,2.700421174,2.703901472,-0.03947384021,0.9127981935,-0.8768046516
2022-03-05,102900011016701,芜湖青椒(1),辣椒类,28.874,3.396988537,2.704997379,0.2870986042,0.6183937066,-0.2135011533
2022-03-06,102900011016701,芜湖青椒(1),辣椒类,23.426,3.195648139,2.706081075,0.4979312999,0.7669860976,-0.7753503342
2022-03-07,102900011016701,芜湖青椒(1),辣椒类,14.335,2.730137798,2.707151895,0.3566624959,0.6600542017,-0.9937307953
2022-03-08,102900011016701,芜湖青椒(1),辣椒类,12.652,2.613886031,2.708209146,-0.5008135898,0.5391596945,-0.1326692193
2022-03-09,102900011016701,芜湖青椒(1),辣椒类,25.686,3.284139083,2.709252104,-0.1011153674,0.4223117613,0.2536905852
2022-03-10,102900011016701,芜湖青椒(1),辣椒类,11.507,2.526288488,2.710280018,-0.4959975132,0.4038782965,-0.09187231335
2022-03-11,102900011016701,芜湖青椒(1),辣椒类,18.047,2.946909609,2.711292102,-0.03807984279,0.227287815,0.04640953501
2022-03-12,102900011016701,芜湖青椒(1),辣椒类,33.423,3.538724946,2.712287539,0.2934129443,0.7079901069,-0.1749656449
2022-03-13,102900011016701,芜湖青椒(1),辣椒类,29.043,3.402629689,2.713265481,0.4979229295,0.5409145277,-0.349473249
2022-03-14,102900011016701,芜湖青椒(1),辣椒类,35.229,3.589859903,2.714225041,0.2297195946,0.699052125,-0.05313685762
2022-03-15,102900011016701,芜湖青椒(1),辣椒类,32.397,3.508466076,2.715165301,-0.4905261068,0.6035423667,0.6802845143
2022-03-16,102900011016701,芜湖青椒(1),辣椒类,29.676,3.42348059,2.716085307,0.1243750979,0.7057711849,-0.1227509994
2022-03-17,102900011016701,芜湖青椒(1),辣椒类,21.068,3.094128595,2.716984065,-0.5696764326,1.088755062,-0.1419340989
2022-03-18,102900011016701,芜湖青椒(1),辣椒类,42.99,3.783962335,2.717860548,-0.03251655799,0.678468586,0.4201497598
2022-03-19,102900011016701,芜湖青椒(1),辣椒类,48.079,3.893431245,2.718713689,0.3106010605,0.4585370741,0.405579421
2022-03-20,102900011016701,芜湖青椒(1),辣椒类,53.431,3.996933844,2.719542386,0.5141756128,0.9873322748,-0.2241164289
2022-03-21,102900011016701,芜湖青椒(1),辣椒类,21.56,3.116178427,2.720345496,0.1515746951,0.8401712628,-0.5959130269
2022-03-22,102900011016701,芜湖青椒(1),辣椒类,28.137,3.372008844,2.721121839,-0.4849439832,1.010240621,0.1255903675
2022-03-23,102900011016701,芜湖青椒(1),辣椒类,25.636,3.282263684,2.721870199,-0.07489983597,0.8767842149,-0.2414908934
2022-03-24,102900011016701,芜湖青椒(1),辣椒类,14.373,2.732612724,2.722589322,-0.404665746,0.9352052179,-0.5205160698
2022-03-25,102900011016701,芜湖青椒(1),辣椒类,20.357,3.061379555,2.723277919,-0.0210611701,0.7016682351,-0.3425054297
2022-03-26,102900011016701,芜湖青椒(1),辣椒类,32.046,3.49790053,2.723934669,0.3229570213,0.6936682864,-0.2426594468
2022-03-27,102900011016701,芜湖青椒(1),辣椒类,33.97,3.554490551,2.724558217,0.5154169489,0.5206116554,-0.2060962706
2022-03-28,102900011016701,芜湖青椒(1),辣椒类,15.221,2.786306699,2.725147181,0.06530973976,0.4971533885,-0.5013036099
2022-03-29,102900011016701,芜湖青椒(1),辣椒类,20.785,3.08122166,2.725700147,-0.4939010645,0.7137103858,0.1357121909
2022-03-30,102900011016701,芜湖青椒(1),辣椒类,25.229,3.266865669,2.72621567,-0.003633964323,0.5228265431,0.02145741994
2022-03-31,102900011016701,芜湖青椒(1),辣椒类,17.442,2.914630672,2.726692276,-0.3081546267,0.8063895622,-0.3102965392
2022-04-01,102900011016701,芜湖青椒(1),辣椒类,19.981,3.043617266,2.727128472,-0.03867957555,0.6397436108,-0.2845752411
2022-04-02,102900011016701,芜湖青椒(1),辣椒类,20.328,3.060020763,2.72752275,0.3180164652,0.8100631736,-0.7955816251
2022-04-03,102900011016701,芜湖青椒(1),辣椒类,27.268,3.341730423,2.727873574,0.4935298841,0.7147599367,-0.5944329717
2022-04-04,102900011016701,芜湖青椒(1),辣椒类,41.33,3.745496055,2.728179398,-0.02477718169,0.7740580658,0.2680357722
2022-04-05,102900011016701,芜湖青椒(1),辣椒类,1.642,0.9715362061,2.728438676,-0.4866690352,1.080962581,-2.351196016
2022-04-06,102900011016701,芜湖青椒(1),辣椒类,0.594,0.4662465804,2.728649865,0.009058366264,0.5126603358,-2.784121987
2022-04-07,102900011016701,芜湖青椒(1),辣椒类,0.337,0.2904282981,2.728811441,-0.2144082172,0.7020382418,-2.926013168
2022-04-08,102900011016701,芜湖青椒(1),辣椒类,0,0,2.728921905,-0.03294140742,-2.682811968,-0.01316852895
2022-04-09,102900011016701,芜湖青椒(1),辣椒类,60.42,4.117735515,2.728979793,0.3224756262,0.1973320031,0.8689480926
2022-04-10,102900011016701,芜湖青椒(1),辣椒类,52.31,3.976123931,2.728983695,0.4617919868,0.4452170685,0.3401311809
2022-04-11,102900011016701,芜湖青椒(1),辣椒类,28.656,3.389664466,2.728932262,-0.13378894,0.3598849454,0.4346361987
2022-04-12,102900011016701,芜湖青椒(1),辣椒类,32.696,3.517379136,2.728824228,-0.4728118496,-0.03480411152,1.296170869
2022-04-13,102900011016701,芜湖青椒(1),辣椒类,30.051,3.435631014,2.728658425,-0.007014755895,0.2827153296,0.4312720156
2022-04-14,102900011016701,芜湖青椒(1),辣椒类,30.63,3.454106037,2.728433793,-0.1134342184,0.3255642328,0.5135422296
2022-04-15,102900011016701,芜湖青椒(1),辣椒类,33.142,3.530528298,2.728149377,-0.02882219591,0.3782171075,0.4529840093
2022-04-16,102900011016701,芜湖青椒(1),辣椒类,24.512,3.23914893,2.727804357,0.3626815535,0.3943134805,-0.2456504613
2022-04-17,102900011016701,芜湖青椒(1),辣椒类,21.209,3.100497612,2.727398083,0.4216527332,0.03642398723,-0.08497719081
2022-04-18,102900011016701,芜湖青椒(1),辣椒类,16.708,2.874016515,2.726930094,-0.223237057,0.4642681024,-0.09394462429
2022-04-19,102900011016701,芜湖青椒(1),辣椒类,1.104,0.7438402949,2.726400147,-0.4787084723,0.1938494819,-1.697700861
2022-04-20,102900011016701,芜湖青椒(1),辣椒类,15.192,2.784517293,2.725808239,-0.0002641805312,0.6064474842,-0.5474742494
2022-04-21,102900011016701,芜湖青椒(1),辣椒类,25.176,3.26484296,2.725154638,-0.005209371316,0.5203805394,0.02451715477
2022-04-22,102900011016701,芜湖青椒(1),辣椒类,25.818,3.289073304,2.724439907,-0.03129693565,0.506379576,0.0895507561
2022-04-23,102900011016701,芜湖青椒(1),辣椒类,30.936,3.4637339,2.72366493,0.3778542149,-0.259588974,0.6218037294
2022-04-24,102900011016701,芜湖青椒(1),辣椒类,34.128,3.558998533,2.72283088,0.380820173,0.7485030703,-0.2931555903
2022-04-25,102900011016701,芜湖青椒(1),辣椒类,38.363,3.672826289,2.721939282,-0.1910515809,-0.1303485996,1.272287187
2022-04-26,102900011016701,芜湖青椒(1),辣椒类,34.12,3.558770769,2.720992046,-0.5896943606,-0.2656143629,1.693087446
2022-04-27,102900011016701,芜湖青椒(1),辣椒类,26.246,3.304906721,2.719991506,0.03768954605,0.1958319128,0.351393757
2022-04-28,102900011016701,芜湖青椒(1),辣椒类,28.428,3.381946602,2.718940426,-0.01908951529,-0.5303964349,1.212492126
2022-04-29,102900011016701,芜湖青椒(1),辣椒类,43.634,3.7984959,2.717842003,-0.02928818866,0.717476047,0.3924660394
2022-04-30,102900011016701,芜湖青椒(1),辣椒类,38.112,3.666429325,2.71669981,0.4280612087,0.450393707,0.07127459952
2022-05-01,102900011016701,芜湖青椒(1),辣椒类,47.447,3.880470417,2.715517848,0.330965886,0.5352428557,0.2987438268
2022-05-02,102900011016701,芜湖青椒(1),辣椒类,34.099,3.55817264,2.714300565,-0.1849017038,0.2527804228,0.7759933562
2022-05-03,102900011016701,芜湖青椒(1),辣椒类,30.228,3.441315128,2.713052852,-0.4823065851,0.9459198373,0.264649024
2022-05-04,102900011016701,芜湖青椒(1),辣椒类,26.137,3.30089811,2.711780041,-0.0236460703,0.3861470215,0.2266171178
2022-05-05,102900011016701,芜湖青椒(1),辣椒类,15.225,2.786553263,2.710487889,-0.03740189241,0.5403249991,-0.4268577335
2022-05-06,102900011016701,芜湖青椒(1),辣椒类,35.006,3.583685591,2.70918256,-0.02792376864,0.6804610969,0.2219657032
2022-05-07,102900011016701,芜湖青椒(1),辣椒类,31.904,3.493594231,2.707870597,0.425660159,0.7825773616,-0.4225138863
2022-05-08,102900011016701,芜湖青椒(1),辣椒类,47.67,3.885062824,2.706558892,0.2821858602,0.4263019654,0.4700161061
2022-05-09,102900011016701,芜湖青椒(1),辣椒类,18.52,2.971439581,2.705254647,-0.1799735649,0.3666013154,0.07955718319
2022-05-10,102900011016701,芜湖青椒(1),辣椒类,30.447,3.448303589,2.703965325,-0.3717496965,0.1765806382,0.9395073219
2022-05-11,102900011016701,芜湖青椒(1),辣椒类,20.944,3.088493754,2.7026986,-0.07289941798,0.09270435214,0.3659902194
2022-05-12,102900011016701,芜湖青椒(1),辣椒类,17.721,2.929645888,2.701462297,-0.05421928278,0.1585259951,0.123876879
2022-05-13,102900011016701,芜湖青椒(1),辣椒类,17.287,2.906190425,2.700264331,-0.02605658668,0.1920527396,0.03992994053
2022-05-14,102900011016701,芜湖青椒(1),辣椒类,37.768,3.657595164,2.69911264,0.4235575573,0.178946617,0.3559783498
2022-05-15,102900011016701,芜湖青椒(1),辣椒类,36.014,3.611296219,2.69801511,0.232966503,0.145142029,0.535172577
2022-05-16,102900011016701,芜湖青椒(1),辣椒类,21.286,3.103958679,2.696979509,-0.1744274844,0.6107255409,-0.02931888712
2022-05-17,102900011016701,芜湖青椒(1),辣椒类,19.518,3.02130255,2.696013409,-0.2605099313,0.4433140908,0.1424849816
2022-05-18,102900011016701,芜湖青椒(1),辣椒类,29.057,3.403095579,2.695124114,-0.1142495568,0.5086447688,0.3135762529
2022-05-19,102900011016701,芜湖青椒(1),辣椒类,19.217,3.006523835,2.694318595,-0.06944554078,0.3884468584,-0.006796078117
2022-05-20,102900011016701,芜湖青椒(1),辣椒类,27.085,3.335235626,2.693603418,-0.02176871599,0.2803467249,0.3830541995
2022-05-21,102900011016701,芜湖青椒(1),辣椒类,29.401,3.414475503,2.692984682,0.3879785253,-0.6071712634,0.9406835583
2022-05-22,102900011016701,芜湖青椒(1),辣椒类,22.022,3.13645028,2.69246797,0.1939394211,0.4451014154,-0.1950585257
2022-05-23,102900011016701,芜湖青椒(1),辣椒类,26.262,3.305493791,2.69205829,-0.1640534646,0.4260094932,0.3514794729
2022-05-24,102900011016701,芜湖青椒(1),辣椒类,20.545,3.070143771,2.691760042,-0.1493060332,0.1684830101,0.359206752
2022-05-25,102900011016701,芜湖青椒(1),辣椒类,22.446,3.154699905,2.691576985,-0.1523173505,0.2698455347,0.3455947354
2022-05-26,102900011016701,芜湖青椒(1),辣椒类,27.786,3.359889158,2.691512211,-0.08601032479,0.4099135387,0.3444737326
2022-05-27,102900011016701,芜湖青椒(1),辣椒类,21.392,3.108703752,2.691568135,-0.02023533915,-0.4668052862,0.9041762423
2022-05-28,102900011016701,芜湖青椒(1),辣椒类,37.383,3.647614653,2.691746489,0.3466751106,-0.4333662479,1.042559301
2022-05-29,102900011016701,芜湖青椒(1),辣椒类,38.877,3.685799717,2.692048328,0.1652316207,0.5970241526,0.2314956153
2022-05-30,102900011016701,芜湖青椒(1),辣椒类,16.242,2.847348268,2.692474042,-0.1415396122,0.4509163616,-0.1545025239
2022-05-31,102900011016701,芜湖青椒(1),辣椒类,28.341,3.378985855,2.693023382,-0.03850405674,0.3578063517,0.3666601787
2022-06-01,102900011016701,芜湖青椒(1),辣椒类,19.524,3.021594933,2.693695484,-0.1811913123,-0.9992411437,1.508331905
2022-06-02,102900011016701,芜湖青椒(1),辣椒类,24.167,3.225533613,2.694488908,-0.0990132643,0.4166758529,0.2133821162
2022-06-03,102900011016701,芜湖青椒(1),辣椒类,35.377,3.593936707,2.695401676,-0.007387707798,0.5578780506,0.3480446883
2022-06-04,102900011016701,芜湖青椒(1),辣椒类,20,3.044522438,2.696431316,0.3197277054,0.3589977894,-0.3306343727
2022-06-05,102900011016701,芜湖青椒(1),辣椒类,18.78,2.984671326,2.697574911,0.1559091159,0.3913297485,-0.260142449
2022-06-06,102900011016701,芜湖青椒(1),辣椒类,18.125,2.95099638,2.698829149,-0.1061022743,0.2363786098,0.1218908949
2022-06-07,102900011016701,芜湖青椒(1),辣椒类,16.427,2.858020728,2.700190375,-0.1340701384,0.06715612042,0.2247443703
2022-06-08,102900011016701,芜湖青椒(1),辣椒类,15.705,2.815708076,2.701654641,-0.1659426099,0.2205348459,0.05946119855
2022-06-09,102900011016701,芜湖青椒(1),辣椒类,16.796,2.878973713,2.703217759,-0.07994154232,0.1839779799,0.07171951617
2022-06-10,102900011016701,芜湖青椒(1),辣椒类,14.882,2.765186392,2.704875354,0.00652230909,0.1758084188,-0.1220196891
2022-06-11,102900011016701,芜湖青椒(1),辣椒类,33.551,3.542436493,2.706622905,0.2939750743,0.453804923,0.08803359124
